State,Date,Vegetable_Id ,Vegetable_Name ,Wholesale_Price ,Retail_Price ,Shoping_Mall_Price ,Units ,Image
,2024-06-09,corianderleaves,Coriander Leaves,5,6 - 6,6 - 8,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 56, 'vegetableTop': 1741}"
,2024-06-09,corn,Corn,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 111, 'vegetableWidth': 64, 'vegetableTop': 1805}"
,2024-06-09,cucumber,Cucumber,28,32 - 36,34 - 46,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 92, 'vegetableTop': 1916}"
,2024-06-09,curryleaves,Curry Leaves,25,29 - 32,30 - 41,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 1980}"
,2024-06-09,dillleaves,Dill Leaves,15,17 - 19,18 - 25,1kg,"{'vegetableHeight': 77, 'vegetableWidth': 64, 'vegetableTop': 2061}"
,2024-06-09,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 2138}"
,2024-06-09,brinjal,Brinjal,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 86, 'vegetableWidth': 64, 'vegetableTop': 2202}"
,2024-06-09,brinjalbig,Brinjal (Big),36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 71, 'vegetableWidth': 64, 'vegetableTop': 2288}"
,2024-06-09,elephantyam,Elephant Yam,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 86, 'vegetableTop': 2423}"
,2024-06-09,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 91, 'vegetableTop': 2551}"
,2024-06-09,frenchbeans,French Beans,90,104 - 114,108 - 149,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 2615}"
,2024-06-09,garlic,Garlic,185,213 - 235,222 - 305,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 2679}"
,2024-06-09,ginger,Ginger,128,147 - 163,154 - 211,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 549}"
,2024-06-09,oniongreen,Onion Green,42,48 - 53,50 - 69,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 104, 'vegetableTop': 2815}"
,2024-06-09,greenpeas,Green Peas,48,55 - 61,58 - 79,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 84, 'vegetableTop': 2943}"
,2024-06-09,ivygourd,Ivy Gourd,28,32 - 36,34 - 46,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 3007}"
,2024-06-09,lemon,Lemon (Lime),81,93 - 103,97 - 134,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 72, 'vegetableTop': 3071}"
,2024-06-09,mangoraw,Mango Raw,31,36 - 39,37 - 51,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 73, 'vegetableTop': 3210}"
,2024-06-09,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 101, 'vegetableTop': 3274}"
,2024-06-09,mushroom,Mushroom,74,85 - 94,89 - 122,1kg,"{'vegetableHeight': 83, 'vegetableWidth': 64, 'vegetableTop': 3338}"
,2024-06-09,mustardleaves,Mustard Leaves,13,15 - 17,16 - 21,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3421}"
,2024-06-09,ladiesfinger,Ladies Finger,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 92, 'vegetableWidth': 64, 'vegetableTop': 3509}"
,2024-06-09,pumpkin,Pumpkin,23,26 - 29,28 - 38,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 65, 'vegetableTop': 3601}"
,2024-06-09,radish,Radish,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3665}"
,2024-06-09,ridgegourd,Ridge Gourd,35,40 - 44,42 - 58,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 138, 'vegetableTop': 3753}"
,2024-06-09,shallot,Shallot (Pearl Onion),30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 3817}"
,2024-06-09,snakegourd,Snake Gourd,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 139, 'vegetableTop': 3885}"
,2024-06-09,sorrelleaves,Sorrel Leaves,17,20 - 22,20 - 28,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 3949}"
,2024-06-09,spinach,Spinach,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 4013}"
,2024-06-09,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 103, 'vegetableTop': 4082}"
,2024-06-10,onionbig,Onion Big,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 0}"
,2024-06-10,onionsmall,Onion Small,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 60, 'vegetableWidth': 64, 'vegetableTop': 64}"
,2024-06-10,tomato,Tomato,26,30 - 33,31 - 43,1kg,"{'vegetableHeight': 50, 'vegetableWidth': 64, 'vegetableTop': 124}"
,2024-06-10,greenchili,Green Chilli,95,109 - 121,114 - 157,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 174}"
,2024-06-10,beetroot,Beetroot,35,40 - 44,42 - 58,1kg,"{'vegetableHeight': 93, 'vegetableWidth': 64, 'vegetableTop': 243}"
,2024-06-10,potato,Potato,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 90, 'vegetableTop': 400}"
,2024-06-10,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 336}"
,2024-06-10,amaranthleaves,Amaranth Leaves,11,13 - 14,13 - 18,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 78, 'vegetableTop': 613}"
,2024-06-10,amla,Amla,70,81 - 89,84 - 116,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 88, 'vegetableTop': 677}"
,2024-06-10,ashgourd,Ash gourd,21,24 - 27,25 - 35,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 109, 'vegetableTop': 741}"
,2024-06-10,babycorn,Baby Corn,56,64 - 71,67 - 92,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 100, 'vegetableTop': 805}"
,2024-06-10,bananaflower,Banana Flower,15,17 - 19,18 - 25,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 107, 'vegetableTop': 869}"
,2024-06-10,capsicum,Capsicum,47,54 - 60,56 - 78,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 933}"
,2024-06-10,bittergourd,Bitter Gourd,32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 1101}"
,2024-06-10,bottlegourd,Bottle Gourd,31,36 - 39,37 - 51,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 1165}"
,2024-06-10,butterbeans,Butter Beans,52,60 - 66,62 - 86,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 82, 'vegetableTop': 1229}"
,2024-06-10,broadbeans,Broad Beans,73,84 - 93,88 - 120,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1293}"
,2024-06-10,cabbage,Cabbage,29,33 - 37,35 - 48,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 70, 'vegetableTop': 1357}"
,2024-06-10,carrot,Carrot,42,48 - 53,50 - 69,1kg,"{'vegetableHeight': 85, 'vegetableWidth': 64, 'vegetableTop': 464}"
,2024-06-10,cauliflower,Cauliflower,24,28 - 30,29 - 40,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 1421}"
,2024-06-10,clusterbeans,Cluster beans,45,52 - 57,54 - 74,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 85, 'vegetableTop': 1485}"
,2024-06-10,coconut,Coconut,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 77, 'vegetableTop': 1549}"
,2024-06-10,colocasialeaves,Colocasia Leaves,18,21 - 23,22 - 30,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 1613}"
,2024-06-10,colocasia,Colocasia,26,30 - 33,31 - 43,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1677}"
,2024-06-10,corianderleaves,Coriander Leaves,5,6 - 6,6 - 8,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 56, 'vegetableTop': 1741}"
,2024-06-10,corn,Corn,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 111, 'vegetableWidth': 64, 'vegetableTop': 1805}"
,2024-06-10,cucumber,Cucumber,28,32 - 36,34 - 46,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 92, 'vegetableTop': 1916}"
,2024-06-10,curryleaves,Curry Leaves,25,29 - 32,30 - 41,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 1980}"
,2024-06-10,dillleaves,Dill Leaves,15,17 - 19,18 - 25,1kg,"{'vegetableHeight': 77, 'vegetableWidth': 64, 'vegetableTop': 2061}"
,2024-06-10,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 2138}"
,2024-06-10,brinjal,Brinjal,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 86, 'vegetableWidth': 64, 'vegetableTop': 2202}"
,2024-06-10,brinjalbig,Brinjal (Big),36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 71, 'vegetableWidth': 64, 'vegetableTop': 2288}"
,2024-06-10,elephantyam,Elephant Yam,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 86, 'vegetableTop': 2423}"
,2024-06-10,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 91, 'vegetableTop': 2551}"
,2024-06-10,frenchbeans,French Beans,90,104 - 114,108 - 149,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 2615}"
,2024-06-10,garlic,Garlic,185,213 - 235,222 - 305,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 2679}"
,2024-06-10,ginger,Ginger,128,147 - 163,154 - 211,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 549}"
,2024-06-10,oniongreen,Onion Green,42,48 - 53,50 - 69,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 104, 'vegetableTop': 2815}"
,2024-06-10,greenpeas,Green Peas,48,55 - 61,58 - 79,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 84, 'vegetableTop': 2943}"
,2024-06-10,ivygourd,Ivy Gourd,28,32 - 36,34 - 46,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 3007}"
,2024-06-10,lemon,Lemon (Lime),81,93 - 103,97 - 134,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 72, 'vegetableTop': 3071}"
,2024-06-10,mangoraw,Mango Raw,31,36 - 39,37 - 51,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 73, 'vegetableTop': 3210}"
,2024-06-10,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 101, 'vegetableTop': 3274}"
,2024-06-10,mushroom,Mushroom,74,85 - 94,89 - 122,1kg,"{'vegetableHeight': 83, 'vegetableWidth': 64, 'vegetableTop': 3338}"
,2024-06-10,mustardleaves,Mustard Leaves,13,15 - 17,16 - 21,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3421}"
,2024-06-10,ladiesfinger,Ladies Finger,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 92, 'vegetableWidth': 64, 'vegetableTop': 3509}"
,2024-06-10,pumpkin,Pumpkin,23,26 - 29,28 - 38,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 65, 'vegetableTop': 3601}"
,2024-06-10,radish,Radish,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3665}"
,2024-06-10,ridgegourd,Ridge Gourd,35,40 - 44,42 - 58,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 138, 'vegetableTop': 3753}"
,2024-06-10,shallot,Shallot (Pearl Onion),30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 3817}"
,2024-06-10,snakegourd,Snake Gourd,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 139, 'vegetableTop': 3885}"
,2024-06-10,sorrelleaves,Sorrel Leaves,17,20 - 22,20 - 28,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 3949}"
,2024-06-10,spinach,Spinach,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 4013}"
,2024-06-10,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 103, 'vegetableTop': 4082}"
,2024-06-11,onionbig,Onion Big,35,40 - 44,42 - 58,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 0}"
,2024-06-11,onionsmall,Onion Small,52,60 - 66,62 - 86,1kg,"{'vegetableHeight': 60, 'vegetableWidth': 64, 'vegetableTop': 64}"
,2024-06-11,tomato,Tomato,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 50, 'vegetableWidth': 64, 'vegetableTop': 124}"
,2024-06-11,greenchili,Green Chilli,82,94 - 104,98 - 135,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 174}"
,2024-06-11,beetroot,Beetroot,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 93, 'vegetableWidth': 64, 'vegetableTop': 243}"
,2024-06-11,potato,Potato,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 90, 'vegetableTop': 400}"
,2024-06-11,plantain,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 336}"
,2024-06-11,amaranthleaves,Amaranth Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 78, 'vegetableTop': 613}"
,2024-06-11,amla,Amla,70,81 - 89,84 - 116,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 88, 'vegetableTop': 677}"
,2024-06-11,ashgourd,Ash gourd,22,25 - 28,26 - 36,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 109, 'vegetableTop': 741}"
,2024-06-11,babycorn,Baby Corn,47,54 - 60,56 - 78,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 100, 'vegetableTop': 805}"
,2024-06-11,bananaflower,Banana Flower,18,21 - 23,22 - 30,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 107, 'vegetableTop': 869}"
,2024-06-11,capsicum,Capsicum,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 933}"
,2024-06-11,bittergourd,Bitter Gourd,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 1101}"
,2024-06-11,bottlegourd,Bottle Gourd,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 1165}"
,2024-06-11,butterbeans,Butter Beans,49,56 - 62,59 - 81,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 82, 'vegetableTop': 1229}"
,2024-06-11,broadbeans,Broad Beans,67,77 - 85,80 - 111,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1293}"
,2024-06-11,cabbage,Cabbage,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 70, 'vegetableTop': 1357}"
,2024-06-11,carrot,Carrot,43,49 - 55,52 - 71,1kg,"{'vegetableHeight': 85, 'vegetableWidth': 64, 'vegetableTop': 464}"
,2024-06-11,cauliflower,Cauliflower,24,28 - 30,29 - 40,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 1421}"
,2024-06-11,clusterbeans,Cluster beans,40,46 - 51,48 - 66,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 85, 'vegetableTop': 1485}"
,2024-06-11,coconut,Coconut,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 77, 'vegetableTop': 1549}"
,2024-06-11,colocasialeaves,Colocasia Leaves,15,17 - 19,18 - 25,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 1613}"
,2024-06-11,colocasia,Colocasia,26,30 - 33,31 - 43,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1677}"
,2024-06-11,corianderleaves,Coriander Leaves,7,8 - 9,8 - 12,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 56, 'vegetableTop': 1741}"
,2024-06-11,corn,Corn,35,40 - 44,42 - 58,1kg,"{'vegetableHeight': 111, 'vegetableWidth': 64, 'vegetableTop': 1805}"
,2024-06-11,cucumber,Cucumber,24,28 - 30,29 - 40,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 92, 'vegetableTop': 1916}"
,2024-06-11,curryleaves,Curry Leaves,26,30 - 33,31 - 43,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 1980}"
,2024-06-11,dillleaves,Dill Leaves,10,12 - 13,12 - 17,1kg,"{'vegetableHeight': 77, 'vegetableWidth': 64, 'vegetableTop': 2061}"
,2024-06-11,drumsticks,Drumsticks,40,46 - 51,48 - 66,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 2138}"
,2024-06-11,brinjal,Brinjal,32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 86, 'vegetableWidth': 64, 'vegetableTop': 2202}"
,2024-06-11,brinjalbig,Brinjal (Big),36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 71, 'vegetableWidth': 64, 'vegetableTop': 2288}"
,2024-06-11,elephantyam,Elephant Yam,39,45 - 50,47 - 64,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 86, 'vegetableTop': 2423}"
,2024-06-11,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 91, 'vegetableTop': 2551}"
,2024-06-11,frenchbeans,French Beans,166,191 - 211,199 - 274,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 2615}"
,2024-06-11,garlic,Garlic,269,309 - 342,323 - 444,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 2679}"
,2024-06-11,ginger,Ginger,140,161 - 178,168 - 231,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 549}"
,2024-06-11,oniongreen,Onion Green,40,46 - 51,48 - 66,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 104, 'vegetableTop': 2815}"
,2024-06-11,greenpeas,Green Peas,47,54 - 60,56 - 78,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 84, 'vegetableTop': 2943}"
,2024-06-11,ivygourd,Ivy Gourd,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 3007}"
,2024-06-11,lemon,Lemon (Lime),99,114 - 126,119 - 163,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 72, 'vegetableTop': 3071}"
,2024-06-11,mangoraw,Mango Raw,26,30 - 33,31 - 43,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 73, 'vegetableTop': 3210}"
,2024-06-11,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 101, 'vegetableTop': 3274}"
,2024-06-11,mushroom,Mushroom,78,90 - 99,94 - 129,1kg,"{'vegetableHeight': 83, 'vegetableWidth': 64, 'vegetableTop': 3338}"
,2024-06-11,mustardleaves,Mustard Leaves,13,15 - 17,16 - 21,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3421}"
,2024-06-11,ladiesfinger,Ladies Finger,43,49 - 55,52 - 71,1kg,"{'vegetableHeight': 92, 'vegetableWidth': 64, 'vegetableTop': 3509}"
,2024-06-11,pumpkin,Pumpkin,22,25 - 28,26 - 36,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 65, 'vegetableTop': 3601}"
,2024-06-11,radish,Radish,32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3665}"
,2024-06-11,ridgegourd,Ridge Gourd,31,36 - 39,37 - 51,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 138, 'vegetableTop': 3753}"
,2024-06-11,shallot,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 3817}"
,2024-06-11,snakegourd,Snake Gourd,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 139, 'vegetableTop': 3885}"
,2024-06-11,sorrelleaves,Sorrel Leaves,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 3949}"
,2024-06-11,spinach,Spinach,17,20 - 22,20 - 28,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 4013}"
,2024-06-11,sweetpotato,Sweet Potato,40,46 - 51,48 - 66,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 103, 'vegetableTop': 4082}"
,2024-06-12,onionbig,Onion Big,35,40 - 44,42 - 58,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 0}"
,2024-06-12,onionsmall,Onion Small,52,60 - 66,62 - 86,1kg,"{'vegetableHeight': 60, 'vegetableWidth': 64, 'vegetableTop': 64}"
,2024-06-12,tomato,Tomato,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 50, 'vegetableWidth': 64, 'vegetableTop': 124}"
,2024-06-12,greenchili,Green Chilli,82,94 - 104,98 - 135,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 174}"
,2024-06-12,beetroot,Beetroot,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 93, 'vegetableWidth': 64, 'vegetableTop': 243}"
,2024-06-12,potato,Potato,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 90, 'vegetableTop': 400}"
,2024-06-12,plantain,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 336}"
,2024-06-12,amaranthleaves,Amaranth Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 78, 'vegetableTop': 613}"
,2024-06-12,amla,Amla,70,81 - 89,84 - 116,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 88, 'vegetableTop': 677}"
,2024-06-12,ashgourd,Ash gourd,22,25 - 28,26 - 36,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 109, 'vegetableTop': 741}"
,2024-06-12,babycorn,Baby Corn,47,54 - 60,56 - 78,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 100, 'vegetableTop': 805}"
,2024-06-12,bananaflower,Banana Flower,18,21 - 23,22 - 30,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 107, 'vegetableTop': 869}"
,2024-06-12,capsicum,Capsicum,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 933}"
,2024-06-12,bittergourd,Bitter Gourd,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 1101}"
,2024-06-12,bottlegourd,Bottle Gourd,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 1165}"
,2024-06-12,butterbeans,Butter Beans,49,56 - 62,59 - 81,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 82, 'vegetableTop': 1229}"
,2024-06-12,broadbeans,Broad Beans,67,77 - 85,80 - 111,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1293}"
,2024-06-12,cabbage,Cabbage,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 70, 'vegetableTop': 1357}"
,2024-06-12,carrot,Carrot,43,49 - 55,52 - 71,1kg,"{'vegetableHeight': 85, 'vegetableWidth': 64, 'vegetableTop': 464}"
,2024-06-12,cauliflower,Cauliflower,24,28 - 30,29 - 40,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 1421}"
,2024-06-12,clusterbeans,Cluster beans,40,46 - 51,48 - 66,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 85, 'vegetableTop': 1485}"
,2024-06-12,coconut,Coconut,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 77, 'vegetableTop': 1549}"
,2024-06-12,colocasialeaves,Colocasia Leaves,15,17 - 19,18 - 25,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 1613}"
,2024-06-12,colocasia,Colocasia,26,30 - 33,31 - 43,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1677}"
,2024-06-12,corianderleaves,Coriander Leaves,7,8 - 9,8 - 12,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 56, 'vegetableTop': 1741}"
,2024-06-12,corn,Corn,35,40 - 44,42 - 58,1kg,"{'vegetableHeight': 111, 'vegetableWidth': 64, 'vegetableTop': 1805}"
,2024-06-12,cucumber,Cucumber,24,28 - 30,29 - 40,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 92, 'vegetableTop': 1916}"
,2024-06-12,curryleaves,Curry Leaves,26,30 - 33,31 - 43,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 1980}"
,2024-06-12,dillleaves,Dill Leaves,10,12 - 13,12 - 17,1kg,"{'vegetableHeight': 77, 'vegetableWidth': 64, 'vegetableTop': 2061}"
,2024-06-12,drumsticks,Drumsticks,40,46 - 51,48 - 66,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 2138}"
,2024-06-12,brinjal,Brinjal,32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 86, 'vegetableWidth': 64, 'vegetableTop': 2202}"
,2024-06-12,brinjalbig,Brinjal (Big),36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 71, 'vegetableWidth': 64, 'vegetableTop': 2288}"
,2024-06-12,elephantyam,Elephant Yam,39,45 - 50,47 - 64,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 86, 'vegetableTop': 2423}"
,2024-06-12,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 91, 'vegetableTop': 2551}"
